transaction_id,customer_id,bin,card_type,issuer_country,issuer_risk,amount,transaction_country,country_risk,device_risk,new_device,geo_anomaly,hour,velocity_24h,is_fraud,age,account_age_years,country,income,risk_segment,avg_transaction_amount,preferred_device_risk,fraud_history
6251,323,4929,Visa,FR,0.1,167.45,DZ,0.4,0.41,0,0,23,1,0,76,7.9,GB,26456.46,medium,123.42,0.3935247403043126,1
6252,332,6011,Discover,US,0.4,189.56,FR,0.1,0.04,0,0,8,3,0,36,7.5,ES,39895.82,medium,217.6,0.3589876890242934,0
6253,243,6011,Discover,US,0.4,32.32,IT,0.2,0.24,0,0,21,0,0,74,0.5,DE,51531.54,low,48.46,0.2146966276212952,0
6254,1576,5100,Mastercard,FR,0.15,71.21,IT,0.2,0.49,0,0,22,1,0,57,4.4,DZ,13868.66,high,183.87,0.1490142180953358,0
6255,430,5100,Mastercard,FR,0.15,10.05,FR,0.1,0.31,0,0,1,2,0,76,0.9,MA,9248.2,high,23.2,0.181648844042194,0
6256,1206,5200,Mastercard,DE,0.2,25.99,GB,0.2,0.22,0,0,15,1,0,31,9.1,DZ,38435.52,medium,23.16,0.1862039077417676,0
6257,809,3792,Amex,US,0.3,9.23,TN,0.35,0.54,0,0,11,2,0,33,2.5,CA,23050.16,medium,136.71,0.2745372292001798,0
6258,1497,5200,Mastercard,DE,0.2,58.62,CA,0.1,0.3,0,0,16,2,0,46,26.2,DE,29599.63,medium,66.67,0.179102844875067,0
6259,376,4539,Visa,FR,0.1,26.78,MA,0.4,0.01,0,0,3,2,0,26,4.1,IT,33284.89,medium,81.96,0.0957851700191096,0
6260,81,4929,Visa,FR,0.1,4.49,DE,0.1,0.22,0,0,16,0,0,64,11.3,DE,44663.52,low,7.15,0.4117923600704902,0
6261,1574,5200,Mastercard,DE,0.2,37.37,DZ,0.4,0.43,0,0,3,3,0,72,4.5,US,46244.44,low,45.65,0.2879376084411646,0
6262,1892,4929,Visa,FR,0.1,217.44,ES,0.15,0.28,0,0,0,1,0,51,38.5,DE,49014.59,low,100.27,0.2603535259190427,0
6263,420,5200,Mastercard,DE,0.2,26.73,IT,0.2,0.48,0,0,0,3,0,65,7.3,DZ,11739.06,high,30.89,0.1689901206623176,0
6264,467,4929,Visa,FR,0.1,17.56,FR,0.1,0.09,0,0,13,2,0,23,9.4,FR,48694.01,low,68.14,0.1796165386170795,0
6265,1452,5200,Mastercard,DE,0.2,0.89,US,0.3,0.24,0,0,3,4,0,68,0.5,CA,9221.14,high,10.72,0.1855336739789895,0
6266,1081,6011,Discover,US,0.4,15.77,TN,0.35,0.3,0,0,2,5,0,68,8.6,FR,41774.86,low,15.99,0.2377044773537935,0
6267,1346,6011,Discover,US,0.4,27.64,CA,0.1,0.06,0,0,0,0,0,54,2.4,TN,17693.13,medium,35.09,0.1461558470376987,0
6268,1566,6011,Discover,US,0.4,162.37,FR,0.1,0.25,0,0,18,3,0,43,8.7,CA,40247.86,low,145.74,0.1725134437089616,0
6269,1519,5100,Mastercard,FR,0.15,2.54,DE,0.1,0.31,0,0,23,0,0,23,4.3,GB,24168.83,medium,4.13,0.3710754943092355,0
6270,1290,4539,Visa,FR,0.1,6.07,IT,0.2,0.06,0,0,17,2,0,79,1.8,ES,14828.67,high,3.48,0.1451181308619781,0
6271,1251,5200,Mastercard,DE,0.2,315.85,MA,0.4,0.03,0,0,21,1,0,58,1.4,MA,19490.21,medium,124.94,0.2190433908010788,0
6272,829,5100,Mastercard,FR,0.15,0.38,FR,0.1,0.43,0,0,11,1,0,26,1.9,DZ,47658.1,low,9.2,0.0934958996007386,0
6273,1983,3792,Amex,US,0.3,20.77,FR,0.1,0.27,0,0,3,1,0,48,10.5,US,25437.79,medium,15.24,0.2378526818932024,0
6274,804,5200,Mastercard,DE,0.2,4.6,GB,0.2,0.0,0,0,1,1,0,76,0.6,DE,31053.73,medium,128.46,0.1975264375310166,0
6275,1078,4929,Visa,FR,0.1,41.2,US,0.3,0.15,0,0,13,3,0,31,0.2,FR,63844.08,low,69.95,0.2486822312511101,0
6276,1633,4539,Visa,FR,0.1,58.67,US,0.3,0.26,0,0,1,4,0,45,13.4,DZ,40053.17,low,94.75,0.071921218333279,0
6277,1985,5100,Mastercard,FR,0.15,177.76,ES,0.15,0.0,0,0,23,3,0,69,1.4,TN,36941.14,medium,149.2,0.1623841081238976,0
6278,978,5100,Mastercard,FR,0.15,14.66,FR,0.1,0.11,0,0,9,0,0,23,4.8,FR,21246.55,medium,33.73,0.242582446917916,0
6279,4,4539,Visa,FR,0.1,185.86,FR,0.1,0.2,0,0,0,2,0,32,2.6,CA,29364.97,medium,108.07,0.1703811800382737,0
6280,1463,5200,Mastercard,DE,0.2,45.26,US,0.3,0.2,1,0,12,5,0,44,6.5,DZ,19472.49,medium,107.8,0.1577504856499543,1
6281,1334,4929,Visa,FR,0.1,7.21,ES,0.15,0.09,0,0,23,3,0,21,1.2,IT,40540.39,low,17.2,0.4008733422896103,0
6282,1903,3792,Amex,US,0.3,10.76,DZ,0.4,0.23,0,0,1,4,0,78,3.6,FR,41990.9,low,42.71,0.2879768495945745,0
6283,603,5200,Mastercard,DE,0.2,81.68,CA,0.1,0.19,0,0,4,2,0,26,18.3,IT,27288.23,medium,70.93,0.1337455899725457,0
6284,1113,4539,Visa,FR,0.1,2.03,FR,0.1,0.22,0,0,1,1,0,27,1.9,US,40149.72,low,25.42,0.2231005931730485,0
6285,320,5200,Mastercard,DE,0.2,14.76,FR,0.1,0.3,0,0,0,3,0,50,2.5,CA,28981.28,medium,32.72,0.1420986305184726,0
6286,1399,5200,Mastercard,DE,0.2,20.78,DE,0.1,0.0,0,0,19,1,0,46,0.5,ES,45833.05,low,66.94,0.45353757480395,0
6287,1628,4539,Visa,FR,0.1,10.32,MA,0.4,0.36,0,0,12,1,0,58,5.2,FR,27488.64,medium,39.63,0.315032682257834,0
6288,501,4539,Visa,FR,0.1,4.83,DZ,0.4,0.33,0,0,17,2,0,39,8.7,CA,11728.38,high,76.76,0.1121092952261659,0
6289,1686,3792,Amex,US,0.3,92.35,GB,0.2,0.32,0,0,7,4,0,50,4.0,MA,55178.64,low,437.28,0.3216357618401086,0
6290,1258,4539,Visa,FR,0.1,12.93,DE,0.1,0.22,0,0,0,2,0,51,3.2,US,18167.45,medium,21.87,0.3087455738680692,0
6291,1945,4539,Visa,FR,0.1,63.65,US,0.3,0.22,0,0,8,2,0,33,4.8,MA,59132.84,low,90.84,0.2316754117617364,0
6292,1361,4539,Visa,FR,0.1,29.48,GB,0.2,0.23,0,0,5,1,0,61,7.2,MA,39709.01,medium,93.88,0.3295815912950012,0
6293,571,5100,Mastercard,FR,0.15,352.88,ES,0.15,0.26,0,0,18,3,0,22,2.9,FR,42593.9,low,335.91,0.0961946428888386,0
6294,185,4539,Visa,FR,0.1,6.15,GB,0.2,0.37,0,0,7,3,0,44,0.7,FR,14740.0,high,15.02,0.2628169859068956,0
6295,1462,4539,Visa,FR,0.1,90.02,US,0.3,0.36,0,0,7,3,0,56,2.2,DZ,40614.39,low,196.69,0.2019702763477871,0
6296,556,4539,Visa,FR,0.1,135.41,FR,0.1,0.21,0,0,18,1,0,66,6.4,DZ,26740.74,medium,88.73,0.1103225886195783,0
6297,1204,3792,Amex,US,0.3,39.66,FR,0.1,0.34,0,0,23,1,0,45,4.9,TN,37368.04,medium,49.4,0.2281813148625143,0
6298,1100,5200,Mastercard,DE,0.2,198.04,FR,0.1,0.32,0,0,16,2,0,32,0.1,FR,37610.12,medium,64.69,0.2439403844903841,0
6299,1680,4539,Visa,FR,0.1,6.03,DE,0.1,0.35,0,0,18,2,0,27,4.2,US,17078.93,medium,13.55,0.1894364757302603,0
6300,1637,4539,Visa,FR,0.1,126.27,DZ,0.4,0.19,0,0,6,1,0,24,0.3,IT,53750.67,low,71.77,0.3179747606415444,0
6301,893,3792,Amex,US,0.3,27.36,DE,0.1,0.44,0,0,7,1,0,45,10.4,DE,34319.81,medium,20.41,0.2139102169841658,0
6302,1296,5200,Mastercard,DE,0.2,624.13,DE,0.1,0.37,0,0,18,3,0,26,6.3,IT,37827.13,medium,282.54,0.2498467322614065,0
6303,55,3792,Amex,US,0.3,14.17,FR,0.1,0.09,0,0,1,1,0,20,0.3,DZ,17484.54,medium,4.51,0.3397825742123994,0
6304,1725,6011,Discover,US,0.4,1.08,GB,0.2,0.13,0,0,20,5,0,69,5.9,IT,60912.34,low,139.91,0.3402261253748024,0
6305,863,4929,Visa,FR,0.1,9.37,MA,0.4,0.48,0,0,7,3,0,23,4.8,GB,48839.59,low,101.36,0.1887535423573486,1
6306,1871,4929,Visa,FR,0.1,89.82,FR,0.1,0.0,0,0,13,0,0,72,2.2,DZ,21375.75,medium,80.06,0.0,0
6307,77,4929,Visa,FR,0.1,34.88,TN,0.35,0.25,0,1,1,1,0,24,3.1,MA,43751.17,low,70.52,0.2846407127836525,0
6308,296,4539,Visa,FR,0.1,66.71,MA,0.4,0.56,0,0,20,2,0,19,0.9,FR,26109.12,medium,39.01,0.3271908780738157,0
6309,1243,3792,Amex,US,0.3,0.6,FR,0.1,0.41,0,0,17,0,0,42,20.6,FR,32317.26,medium,49.42,0.1735518865777705,0
6310,1301,4539,Visa,FR,0.1,1.97,FR,0.1,0.4,0,0,15,3,0,57,5.5,TN,32832.7,medium,1.2,0.3170194743361313,0
6311,1602,4929,Visa,FR,0.1,14.0,ES,0.15,0.07,0,0,7,1,0,60,1.0,DE,39258.61,medium,96.34,0.1949851429193752,0
6312,1672,5200,Mastercard,DE,0.2,11.18,CA,0.1,0.37,0,0,17,0,0,21,2.3,DE,25171.3,medium,32.62,0.5051711319918626,0
6313,746,5200,Mastercard,DE,0.2,447.12,DE,0.1,0.48,0,1,6,2,0,26,13.3,US,15544.27,medium,128.62,0.3539282494344823,0
6314,1735,6011,Discover,US,0.4,3.22,IT,0.2,0.2,0,0,9,3,0,27,14.9,US,18129.23,medium,60.71,0.3555414345388583,0
6315,1290,3792,Amex,US,0.3,1.49,FR,0.1,0.25,0,0,18,2,0,79,1.8,ES,14828.67,high,3.48,0.1451181308619781,0
6316,1977,6011,Discover,US,0.4,9.47,CA,0.1,0.4,0,0,9,1,0,25,0.1,US,9313.61,high,107.27,0.2345426360358485,0
6317,900,5200,Mastercard,DE,0.2,130.97,FR,0.1,0.22,0,0,15,1,0,50,3.3,ES,33398.88,medium,68.16,0.0236945423628574,1
6318,43,4929,Visa,FR,0.1,52.21,US,0.3,0.02,1,0,20,1,0,77,2.5,FR,22448.68,medium,43.0,0.1295919307494394,0
6319,1385,6011,Discover,US,0.4,209.67,DZ,0.4,0.0,0,0,12,1,0,67,13.0,FR,15243.09,medium,130.14,0.1709443860280499,0
6320,1252,6011,Discover,US,0.4,24.14,FR,0.1,0.3,0,0,4,2,0,62,3.2,FR,43239.72,low,32.22,0.1253362433979593,0
6321,227,6011,Discover,US,0.4,9.9,US,0.3,0.17,0,0,19,2,0,61,4.5,DE,32265.18,medium,22.35,0.1566796592810355,0
6322,1087,3792,Amex,US,0.3,0.06,FR,0.1,0.0,0,0,21,1,0,67,6.7,MA,15567.16,medium,26.03,0.3838463930862475,0
6323,171,3792,Amex,US,0.3,12.04,DZ,0.4,0.13,0,0,16,3,0,44,8.5,IT,17296.32,medium,36.98,0.2905761752470943,0
6324,963,4929,Visa,FR,0.1,12.48,TN,0.35,0.19,0,0,10,2,0,44,0.1,FR,20187.0,medium,17.27,0.0629102641499864,0
6325,762,4929,Visa,FR,0.1,1.33,TN,0.35,0.18,0,0,23,0,0,29,6.9,MA,17478.55,medium,1.22,0.0745675440952004,0
6326,850,4929,Visa,FR,0.1,13.53,DE,0.1,0.42,0,0,0,2,0,36,2.8,GB,35135.27,medium,52.03,0.0116637905368841,0
6327,1786,6011,Discover,US,0.4,1.68,US,0.3,0.35,0,0,12,3,0,34,2.4,GB,28010.35,medium,11.21,0.1310520302492102,0
6328,307,4929,Visa,FR,0.1,4.12,MA,0.4,0.23,0,0,0,3,0,73,9.2,GB,58451.07,low,18.31,0.2684903856499566,0
6329,1774,3792,Amex,US,0.3,60.08,DE,0.1,0.06,0,0,6,3,0,41,9.6,CA,19932.85,medium,137.45,0.1716515914541767,0
6330,568,5200,Mastercard,DE,0.2,39.69,DZ,0.4,0.36,0,0,5,1,0,77,2.3,FR,24800.2,medium,247.11,0.3138503639593696,0
6331,1707,4929,Visa,FR,0.1,26.86,CA,0.1,0.47,0,0,12,3,0,54,1.1,MA,20581.6,medium,157.46,0.3101177669962063,0
6332,1944,5100,Mastercard,FR,0.15,0.02,CA,0.1,0.51,0,0,21,1,0,71,8.0,DE,32299.93,medium,0.5,0.1013530093518816,0
6333,992,3792,Amex,US,0.3,160.06,IT,0.2,0.21,0,0,13,4,0,72,4.9,FR,40341.47,low,82.38,0.1201349274047088,0
6334,34,4539,Visa,FR,0.1,28.3,FR,0.1,0.34,1,0,7,1,0,39,3.1,MA,56453.36,low,114.03,0.3435366516202812,0
6335,827,5200,Mastercard,DE,0.2,16.17,CA,0.1,0.15,1,0,2,1,0,64,1.0,FR,8921.26,high,9.37,0.0967602350366821,0
6336,1666,3792,Amex,US,0.3,170.9,CA,0.1,0.13,0,0,4,1,0,45,1.2,GB,23764.68,medium,296.28,0.28166121536347,0
6337,130,4929,Visa,FR,0.1,134.88,GB,0.2,0.36,0,0,15,3,0,32,12.0,IT,13619.31,high,134.76,0.304776036424138,0
6338,1418,6011,Discover,US,0.4,23.54,CA,0.1,0.06,0,1,11,2,0,62,8.9,TN,58246.23,low,299.05,0.2172906222954458,0
6339,1175,5100,Mastercard,FR,0.15,146.21,US,0.3,0.18,0,0,7,2,0,62,18.0,DE,45293.88,low,166.89,0.1207023653289325,0
6340,655,4539,Visa,FR,0.1,28.36,CA,0.1,0.42,0,0,19,0,0,50,11.4,CA,13596.64,high,82.8,0.3520985240254101,0
6341,630,5200,Mastercard,DE,0.2,9.2,CA,0.1,0.17,0,0,22,1,0,43,4.3,GB,32955.4,medium,91.93,0.3129850592330795,0
6342,1740,4929,Visa,FR,0.1,80.68,GB,0.2,0.1,0,0,3,3,0,36,4.0,FR,8000.0,high,33.78,0.2860705172594434,0
6343,1408,3792,Amex,US,0.3,173.61,IT,0.2,0.55,1,0,16,2,0,38,0.9,FR,56414.84,low,187.6,0.3756970935637303,0
6344,1771,3792,Amex,US,0.3,11.02,FR,0.1,0.33,1,0,22,1,0,75,15.3,DE,30801.26,medium,39.83,0.1634417375497673,0
6345,1041,5200,Mastercard,DE,0.2,3.26,GB,0.2,0.0,0,0,4,1,0,62,0.9,DZ,25451.54,medium,5.99,0.3188347267621519,0
6346,594,5100,Mastercard,FR,0.15,2.24,FR,0.1,0.3,0,0,9,5,0,45,2.6,US,28035.76,medium,5.07,0.1701230277434941,0
6347,1038,6011,Discover,US,0.4,8.09,IT,0.2,0.23,0,0,3,4,0,63,0.1,FR,8000.0,high,6.71,0.3334331826852044,0
6348,81,4929,Visa,FR,0.1,6.69,IT,0.2,0.37,0,0,6,3,0,64,11.3,DE,44663.52,low,7.15,0.4117923600704902,0
6349,1231,5200,Mastercard,DE,0.2,1.89,TN,0.35,0.33,0,0,1,3,0,72,14.8,GB,11337.37,high,94.76,0.0801473926158786,0
6350,204,5200,Mastercard,DE,0.2,7.96,GB,0.2,0.24,0,0,8,0,0,56,3.9,DE,25876.52,medium,36.12,0.0916766026105815,0
6351,1403,3792,Amex,US,0.3,59.9,FR,0.1,0.29,0,0,20,3,0,54,17.7,CA,15987.78,medium,92.1,0.2947431565515315,0
6352,1808,5200,Mastercard,DE,0.2,2.31,TN,0.35,0.3,0,0,18,2,0,23,0.2,IT,47780.55,low,3.91,0.3946912336078987,0
6353,1568,4539,Visa,FR,0.1,9.62,DE,0.1,0.31,0,0,6,4,0,53,1.6,MA,8000.0,high,13.23,0.1414752842855015,0
6354,23,4539,Visa,FR,0.1,4.52,FR,0.1,0.19,0,0,1,2,0,19,0.5,DE,56485.64,low,3.6,0.3804545117612503,0
6355,614,4929,Visa,FR,0.1,22.23,DE,0.1,0.03,0,0,0,2,0,71,3.5,US,44836.11,low,19.4,0.466528782770926,0
6356,1186,5200,Mastercard,DE,0.2,9.29,FR,0.1,0.22,0,0,9,0,0,60,1.2,DZ,8000.0,high,19.92,0.0333580810252176,0
6357,1634,3792,Amex,US,0.3,136.46,FR,0.1,0.18,0,0,20,2,0,78,0.7,DE,31076.45,medium,64.97,0.1198030398217082,0
6358,144,6011,Discover,US,0.4,3.94,FR,0.1,0.24,0,0,20,2,0,25,1.7,DE,23749.46,medium,60.66,0.2036168879863462,0
6359,1954,4929,Visa,FR,0.1,0.44,FR,0.1,0.42,0,0,22,2,0,43,1.8,US,41937.83,low,0.5,0.1646772173266195,0
6360,104,5100,Mastercard,FR,0.15,212.34,MA,0.4,0.47,0,0,17,1,0,31,10.7,TN,29541.45,medium,71.03,0.0999587218193873,0
6361,1406,3792,Amex,US,0.3,86.5,TN,0.35,0.36,0,0,5,3,0,47,3.2,FR,26988.08,medium,108.61,0.2811793314170628,0
6362,1479,5100,Mastercard,FR,0.15,72.4,DE,0.1,0.37,0,0,16,3,0,22,0.2,FR,24955.16,medium,119.25,0.2891663469770879,0
6363,1441,4929,Visa,FR,0.1,1.02,GB,0.2,0.24,0,0,13,1,0,31,3.1,ES,23482.79,medium,7.06,0.1504521169061006,1
6364,324,4539,Visa,FR,0.1,7.38,DE,0.1,0.19,0,0,16,3,0,23,5.3,FR,22079.49,medium,4.44,0.1366040141308624,0
6365,1195,3792,Amex,US,0.3,62.76,DZ,0.4,0.36,0,0,14,3,0,52,1.3,GB,48476.52,low,134.08,0.2186066336095251,0
6366,576,6011,Discover,US,0.4,59.09,GB,0.2,0.4,1,0,7,5,0,49,1.6,FR,45182.05,low,48.91,0.1941571456745646,1
6367,1780,3792,Amex,US,0.3,0.34,DE,0.1,0.39,0,0,16,3,0,63,16.1,MA,10836.96,high,1.55,0.2391056907745248,0
6368,1607,4929,Visa,FR,0.1,1.04,FR,0.1,0.23,0,0,20,0,0,71,1.6,TN,32303.23,medium,24.31,0.1387295470642138,0
6369,274,3792,Amex,US,0.3,15.14,US,0.3,0.26,0,0,18,1,0,79,7.6,TN,13773.79,high,41.54,0.2721585477685789,0
6370,452,3792,Amex,US,0.3,14.11,FR,0.1,0.54,0,0,4,1,0,22,4.7,IT,50170.14,low,42.69,0.1419199906510747,0
6371,881,4929,Visa,FR,0.1,51.31,DZ,0.4,0.0,0,0,18,4,0,45,5.2,ES,17966.97,medium,24.82,0.2781771664302121,0
6372,125,5200,Mastercard,DE,0.2,148.18,US,0.3,0.4,0,0,5,1,0,77,3.1,CA,38536.19,medium,74.09,0.1791804232435043,0
6373,1407,4929,Visa,FR,0.1,81.21,FR,0.1,0.2,0,0,0,0,0,52,3.8,GB,14840.68,high,106.39,0.2095193259068026,0
6374,317,3792,Amex,US,0.3,0.78,FR,0.1,0.2,0,0,7,1,0,28,3.6,DE,8000.0,high,40.48,0.3222198157555773,0
6375,1867,6011,Discover,US,0.4,3.73,DE,0.1,0.21,0,0,0,3,0,57,4.0,DZ,40816.39,low,14.4,0.0063256509872958,0
6376,107,6011,Discover,US,0.4,31.69,FR,0.1,0.0,0,0,6,4,0,32,4.2,ES,41059.37,low,31.1,0.1096119587376404,0
6377,1684,4929,Visa,FR,0.1,1.42,IT,0.2,0.22,0,0,2,5,0,51,10.6,US,48175.86,low,13.29,0.2210404713971319,0
6378,907,3792,Amex,US,0.3,11.49,CA,0.1,0.44,0,0,7,2,0,49,5.9,FR,8000.0,high,9.53,0.2226819089254043,0
6379,1487,5100,Mastercard,FR,0.15,0.25,MA,0.4,0.21,0,0,6,1,0,64,3.7,ES,33127.57,medium,20.87,0.1152073296516217,0
6380,430,5100,Mastercard,FR,0.15,26.62,US,0.3,0.23,0,0,12,2,0,76,0.9,MA,9248.2,high,23.2,0.181648844042194,0
6381,704,4539,Visa,FR,0.1,212.01,DE,0.1,0.12,0,0,20,0,0,27,2.2,FR,8000.0,high,113.9,0.3964654412409965,0
6382,1361,4929,Visa,FR,0.1,59.46,FR,0.1,0.25,0,0,16,3,0,61,7.2,MA,39709.01,medium,93.88,0.3295815912950012,0
6383,1762,4929,Visa,FR,0.1,154.84,MA,0.4,0.0,0,1,2,2,0,54,1.0,FR,35688.23,medium,87.65,0.2932542555319858,0
6384,1778,5100,Mastercard,FR,0.15,17.19,FR,0.1,0.13,0,0,15,2,0,73,3.1,FR,20350.13,medium,11.3,0.1794157002764912,0
6385,1520,5100,Mastercard,FR,0.15,0.11,DZ,0.4,0.31,0,0,22,1,0,25,6.0,DE,65274.03,low,0.1,0.3031543707851701,0
6386,972,5100,Mastercard,FR,0.15,12.1,DE,0.1,0.05,0,0,10,3,0,65,2.8,DE,29544.22,medium,20.54,0.1701894594784201,0
6387,362,6011,Discover,US,0.4,11.05,ES,0.15,0.06,0,0,20,1,0,74,0.8,FR,35324.52,medium,34.81,0.0952376302229831,0
6388,796,6011,Discover,US,0.4,81.85,FR,0.1,0.18,0,1,1,0,0,64,3.2,IT,35107.62,medium,41.5,0.3536686415622371,0
6389,432,4539,Visa,FR,0.1,16.61,FR,0.1,0.32,0,0,22,2,0,39,1.9,TN,13620.37,high,15.88,0.0778629082591253,1
6390,675,4539,Visa,FR,0.1,33.24,DE,0.1,0.4,0,0,12,1,0,22,4.6,US,16448.6,medium,20.78,0.3185234699885164,0
6391,1544,5200,Mastercard,DE,0.2,14.91,FR,0.1,0.25,0,0,9,0,0,73,1.2,ES,36509.85,medium,18.57,0.1483215904788727,0
6392,859,6011,Discover,US,0.4,0.16,US,0.3,0.2,0,0,13,0,0,42,5.4,US,29114.22,medium,0.83,0.1291053695938234,0
6393,1430,4929,Visa,FR,0.1,14.22,DZ,0.4,0.31,0,0,22,4,0,55,7.9,DZ,38134.48,medium,3.66,0.145072966387973,0
6394,1014,4539,Visa,FR,0.1,17.23,TN,0.35,0.22,1,0,8,0,0,18,4.0,GB,14738.92,high,85.38,0.2421815710762582,0
6395,1401,3792,Amex,US,0.3,86.12,FR,0.1,0.36,0,0,18,2,0,28,0.8,US,62047.81,low,35.56,0.2168922280138753,0
6396,1176,4929,Visa,FR,0.1,2.33,CA,0.1,0.47,0,0,2,3,0,44,8.7,GB,8000.0,high,9.97,0.3912554689431941,0
6397,1346,5200,Mastercard,DE,0.2,16.42,DZ,0.4,0.23,0,0,21,2,0,54,2.4,TN,17693.13,medium,35.09,0.1461558470376987,0
6398,1631,5100,Mastercard,FR,0.15,6.18,IT,0.2,0.08,0,0,22,2,0,71,0.2,FR,52127.42,low,10.66,0.1520796625803784,0
6399,1238,5200,Mastercard,DE,0.2,46.41,FR,0.1,0.24,0,0,18,2,0,56,7.7,IT,18845.08,medium,18.25,0.0956340649972949,0
6400,576,4929,Visa,FR,0.1,107.16,US,0.3,0.55,0,0,11,0,0,49,1.6,FR,45182.05,low,48.91,0.1941571456745646,1
6401,1089,5100,Mastercard,FR,0.15,1.92,MA,0.4,0.3,0,0,22,0,0,35,22.3,CA,27615.96,medium,1.11,0.1844698548891665,0
6402,893,5200,Mastercard,DE,0.2,9.65,IT,0.2,0.1,0,0,13,0,0,45,10.4,DE,34319.81,medium,20.41,0.2139102169841658,0
6403,270,5200,Mastercard,DE,0.2,0.09,DE,0.1,0.26,0,0,3,4,0,66,1.8,DZ,42906.84,low,20.36,0.2247085187099627,0
6404,1561,4929,Visa,FR,0.1,22.41,IT,0.2,0.24,1,0,15,2,0,40,12.4,CA,50621.98,low,19.58,0.0955630837140524,0
6405,1124,4539,Visa,FR,0.1,16.16,FR,0.1,0.13,0,0,9,3,0,79,6.7,IT,23220.47,medium,30.53,0.1312797476151535,0
6406,1129,3792,Amex,US,0.3,26.95,FR,0.1,0.44,0,1,2,1,0,68,6.7,ES,8000.0,high,19.05,0.3337992371487148,0
6407,1155,5200,Mastercard,DE,0.2,10.25,TN,0.35,0.34,0,0,9,1,0,36,0.3,IT,8000.0,high,6.47,0.3509770644807519,0
6408,1413,3792,Amex,US,0.3,25.06,IT,0.2,0.42,0,0,21,1,0,31,6.2,CA,20668.08,medium,43.26,0.1857586518708543,0
6409,1345,6011,Discover,US,0.4,9.73,US,0.3,0.0,0,0,3,1,0,55,1.3,FR,41559.58,low,7.06,0.0970120141455488,1
6410,438,6011,Discover,US,0.4,119.11,ES,0.15,0.29,0,0,14,3,0,55,0.6,FR,35367.58,medium,65.01,0.1151767229831898,0
6411,1043,4929,Visa,FR,0.1,62.01,US,0.3,0.26,0,0,19,2,0,21,14.7,MA,38435.16,medium,23.51,0.2670743275057938,0
6412,225,4929,Visa,FR,0.1,9.04,FR,0.1,0.1,0,0,2,2,0,45,5.3,US,28994.89,medium,10.35,0.1116146006950997,0
6413,1642,4539,Visa,FR,0.1,9.01,IT,0.2,0.32,0,0,16,1,0,40,0.2,FR,49759.24,low,5.98,0.2277524143634278,0
6414,1590,5100,Mastercard,FR,0.15,6.93,FR,0.1,0.11,0,0,11,2,0,69,2.4,CA,8000.0,high,10.15,0.1452123985152552,0
6415,990,3792,Amex,US,0.3,1.26,FR,0.1,0.01,1,0,4,2,0,62,8.8,TN,23732.43,medium,29.52,0.0,0
6416,460,5200,Mastercard,DE,0.2,15.2,DE,0.1,0.36,0,0,16,0,0,34,4.4,FR,26703.74,medium,90.12,0.148490451648196,0
6417,394,5100,Mastercard,FR,0.15,17.53,ES,0.15,0.23,0,0,7,2,0,55,2.0,DZ,32357.44,medium,127.72,0.2805954079731474,0
6418,1250,6011,Discover,US,0.4,5.86,FR,0.1,0.0,0,0,13,1,0,20,11.9,TN,16307.04,medium,31.07,0.0479580345141792,0
6419,912,6011,Discover,US,0.4,0.99,US,0.3,0.47,0,0,14,5,0,33,3.7,IT,29475.3,medium,96.77,0.1134886636531216,0
6420,1384,3792,Amex,US,0.3,16.87,ES,0.15,0.26,0,0,7,4,0,61,1.2,US,12012.94,high,8.62,0.2780976604397459,0
6421,1454,3792,Amex,US,0.3,1.33,GB,0.2,0.13,1,0,22,0,0,59,3.4,US,22219.79,medium,1.62,0.3091015109408241,0
6422,1949,5100,Mastercard,FR,0.15,46.4,ES,0.15,0.01,0,0,16,4,0,35,3.5,FR,22449.54,medium,96.05,0.190676349133567,0
6423,15,5100,Mastercard,FR,0.15,45.52,US,0.3,0.08,0,0,19,2,0,41,23.2,CA,55584.64,low,86.34,0.2384935251892292,0
6424,560,4539,Visa,FR,0.1,66.97,FR,0.1,0.0,0,0,12,0,0,32,4.6,FR,44118.87,low,107.59,0.2890175542720474,0
6425,1675,5200,Mastercard,DE,0.2,7.23,FR,0.1,0.51,0,1,5,2,0,46,2.0,FR,41611.87,low,94.23,0.1802580822482359,0
6426,1004,5200,Mastercard,DE,0.2,1.51,FR,0.1,0.55,0,0,0,2,0,42,6.4,TN,8000.0,high,4.69,0.368513350095257,0
6427,1570,5200,Mastercard,DE,0.2,26.08,MA,0.4,0.43,0,0,13,3,0,40,0.5,DZ,37530.29,medium,13.67,0.2415583039833964,0
6428,1956,6011,Discover,US,0.4,11.01,MA,0.4,0.0,0,0,9,0,0,62,0.6,GB,28939.25,medium,8.09,0.1153902798660438,0
6429,414,6011,Discover,US,0.4,23.25,FR,0.1,0.33,0,0,17,3,0,53,19.2,FR,38782.36,medium,28.06,0.1432738285342418,0
6430,1379,5100,Mastercard,FR,0.15,25.72,IT,0.2,0.6,0,0,17,1,0,48,1.3,FR,33958.92,medium,39.25,0.2870923292067719,0
6431,1481,4539,Visa,FR,0.1,1.17,CA,0.1,0.13,0,0,5,1,0,27,1.2,FR,23631.1,medium,3.9,0.3166253113099487,0
